Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ppap2b	18.8446911127987	-2.6516162622201	1.06353376254473	-2.49321305594997	0.0126592859539943	0.0411129966140873
Lrp8	43.5846605450703	4.44084717955705	0.755036193415697	5.88163483854617	4.06233805156848e-09	7.43523930238506e-08
Zfyve9	65.30750540006	-2.6381788821927	0.394619059495056	-6.68538130309379	2.30324141221802e-11	6.16056972303493e-10
3110021N24Rik	10.1570251941643	-3.3676732504053	0.987422556259174	-3.41056949637007	0.000648273606867519	0.00337794349074516
Elavl4	27.3131943544552	1.95363961825088	0.698215298748215	2.79804756749592	0.00514125405141716	0.019436337240117
Faah	10.6736842940553	-6.2136093751329	1.60408046268388	-3.87362699046689	0.000107227491894549	0.00072002024431497
Slc6a9	180.926483262922	2.24320811318356	0.263880699728417	8.50084191641239	1.88220547483766e-17	1.04393145210477e-15
St3gal3	556.433309992103	-1.261719959589	0.216912051585376	-5.81673517154663	6.0008097806894e-09	1.07678396232763e-07
Kdm4a	1907.37006031295	-1.17553292536857	0.139627655705427	-8.4190550892625	3.79532919053713e-17	2.04309905836814e-15
AU022252	63.1310626406296	-1.05469111982138	0.352426319249127	-2.99265708097081	0.00276560304510642	0.0116709177252647
P3h1	44.3599819259458	-1.88531558358232	0.439950503302714	-4.28529020748752	1.82500797481755e-05	0.000151144164016564
Ppcs	79.7872933226482	-1.08848113701566	0.339914267613082	-3.20222256235111	0.00136371591198265	0.00637800993633665
5730409E04Rik	78.5887608281967	-1.0519045776895	0.369999147017208	-2.84299189922343	0.00446922063399009	0.0173619329177323
Zscan20	285.960310152768	-1.069366866495	0.194018889608861	-5.5116636769277	3.55457656509177e-08	5.48689577734407e-07
Zfp362	213.708799989238	-1.10812885169478	0.226413504478468	-4.8942701286626	9.8671232284691e-07	1.12471159077532e-05
C77080	62.2551375778539	-1.21546734251386	0.352221140905275	-3.45086424792639	0.000558794561820625	0.00297188705937976
